Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Viande hachée aux épinards,10.0,muscade,1.6666666666666667,0.4316666666666666,35.0,8.45,0.475,0.605,0.1043333333333333,0.0006666666666666,0.0498333333333333
Viande hachée aux épinards,10.0,oignon,33.333333333333336,0.0,56.33333333333334,13.400000000000002,2.2433333333333336,0.0,0.52,0.0,1.666666666666667
Viande hachée aux épinards,10.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
Viande hachée aux épinards,10.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Viande hachée aux épinards,10.0,sucre,2.5,0.0,,,2.495,0.0,0.0,0.000135,2.495
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,ail,5.0,0.01,73.0,17.2,3.14,0.0385,0.835,0.0055,0.1215
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,cardamome,15.0,,201.0,48.15,6.075,1.005,1.62,0.0067499999999999,
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,clous de girofle,1.0,0.0395,13.9,3.35,0.316,0.13,0.0596999999999999,0.0069,0.0237999999999999
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,coriandre,2.0,0.00028,1.852,0.446,0.0174,0.0104,0.0426,0.0024,0.0174
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,creme allegee,50.0,0.415,167.0,39.6,6.2,0.65,1.78,0.07,5.9
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,cube de bouillon,2.0,0.0216,16.64,3.94,0.618,0.062,0.216,0.964,0.044
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,epinard,125.0,0.1625,146.25,35.125,0.0,0.875,4.225,0.0375,0.0
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,pulpe de tomate,125.0,0.0,137.5,32.625,4.5375,0.0,1.5,0.085,4.0
"Viande palak (veau, agneau, volaille aux épinards) (plat indien)",41.0,viande,150.0,4.5,1147.5,273.0,0.36,12.059999999999995,40.8,0.3,0.0165
boulettes de viande aux pistaches,8.0,boeuf hache,83.33333333333333,5.541666666666666,802.5,192.5,0.0015,12.583333333333332,19.83333333333333,0.175,0.0
boulettes de viande aux pistaches,8.0,chapelure,5.0,0.0469999999999999,79.0,18.7,3.5,0.1885,0.635,0.091,0.345
boulettes de viande aux pistaches,8.0,creme liquide,7.5,0.2159999999999999,23.85,5.715,0.396,0.3225,0.23925,0.00825,0.333
boulettes de viande aux pistaches,8.0,echalote,13.333333333333334,0.016,37.6,8.920000000000002,1.6400000000000003,0.0533333333333333,0.2666666666666666,0.0,0.5066666666666666
boulettes de viande aux pistaches,8.0,huile d'arachide,5.0,0.81,185.0,45.0,0.0,4.995,0.0,0.0,0.0
boulettes de viande aux pistaches,8.0,pistache,8.333333333333334,0.46,,,1.5500000000000005,3.95,1.8083333333333331,0.00125,0.645
boulettes de viande aux pistaches,8.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
boulettes de viande aux pistaches,8.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
gratin de viande hachée,12.0,Parmesan,25.0,5.15,422.5,101.5,0.0,7.75,7.625,0.3925,0.0
gratin de viande hachée,12.0,ail,1.6666666666666667,0.0033333333333333,24.333333333333336,5.733333333333333,1.0466666666666666,0.0128333333333333,0.2783333333333333,0.0018333333333333,0.0405
gratin de viande hachée,12.0,aubergine,133.33333333333334,0.0453333333333333,,,3.186666666666667,0.1866666666666667,1.4933333333333336,0.0084,3.186666666666667
gratin de viande hachée,12.0,courgette,100.0,0.1,64.9,15.5,1.4,0.36,0.93,0.098,1.39
gratin de viande hachée,12.0,huile d'olive,2.5,0.38,92.5,22.5,0.0,2.4975,0.0,0.0,0.0
gratin de viande hachée,12.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
gratin de viande hachée,12.0,poivre,2.0,0.0579999999999999,27.6,6.6,0.79,0.15,0.266,0.0007199999999999,0.0128
gratin de viande hachée,12.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
gratin de viande hachée,12.0,thym,2.0,0.0093999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
gratin de viande hachée,12.0,tomate,62.5,0.0,52.6875,12.5625,1.89375,0.0,0.3125,0.0,1.625
gratin de viande hachée,12.0,viande hachee,66.66666666666667,2.0,510.0,121.33333333333334,0.16,5.36,18.133333333333336,0.1333333333333333,0.0073333333333333
viandes sauce à l'ancienne,20.0,champignon,62.5,0.034375,57.0,13.5625,1.175,0.14375,1.48125,0.0075,0.89375
viandes sauce à l'ancienne,20.0,creme,2.0,0.356,22.2,5.38,0.0574,0.52,0.0564,0.0016,0.0554
viandes sauce à l'ancienne,20.0,farine,3.75,0.004875,56.625,13.35,2.84625,0.0307499999999999,0.3727499999999999,0.003675,0.0153749999999999
viandes sauce à l'ancienne,20.0,lardon,62.5,7.875,837.5,202.5,1.25,15.3125,14.875,2.375,
viandes sauce à l'ancienne,20.0,oignon,100.0,0.0,169.0,40.2,6.73,0.0,1.56,0.0,5.0
viandes sauce à l'ancienne,20.0,pomme de terre,0.375,9.75e-05,1.4625,0.344625,0.075375,0.000375,0.00735,1.35e-05,0.006375
viandes sauce à l'ancienne,20.0,viande,2.0,0.06,15.3,3.64,0.0048,0.1607999999999999,0.544,0.004,0.0002199999999999
viandes sauce à l'ancienne,20.0,vin blanc,125.0,0.0,,,5.05,0.0,0.0,0.007875,0.2125
