Nom recette,Nombre de commentaires,Ingrédient,Quantité,AG saturés (g),"Energie, Règlement UE N° 1169/2011 (kJ)","Energie, Règlement UE N° 1169/2011 (kcal)",Glucides (g),Lipides (g),Protéines (g),Sel chlorure de sodium (g),Sucres (g)
Tomates farcies végétariennes,14.0,oeuf,13.75,0.411125,79.0625,18.975,0.09762499999999999,1.302125,1.71875,0.0275,0.050875000000000004
Tomates farcies végétariennes,14.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
Tomates farcies végétariennes,14.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Tomates farcies végétariennes,14.0,pomme de terre,50.0,0.013000000000000001,195.0,45.95,10.05,0.05,0.98,0.0018,0.85
Tomates farcies végétariennes,14.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Tomates farcies végétariennes,14.0,tomate,125.0,0.0,105.375,25.125,3.7875,0.0,0.625,0.0,3.25
Tourte de Noël végétarienne de Coralie,51.0,ail,24.0,0.04800000000000001,350.4,82.56,15.071999999999997,0.1848,4.007999999999999,0.0264,0.5832
Tourte de Noël végétarienne de Coralie,51.0,beurre,2.0,1.1079999999999999,62.0,15.06,0.018000000000000002,1.6580000000000001,0.0138,0.00126,0.0166
Tourte de Noël végétarienne de Coralie,51.0,champignon,27.5,0.015125,25.08,5.9675,0.5169999999999999,0.06325,0.6517499999999999,0.0033,0.39324999999999993
Tourte de Noël végétarienne de Coralie,51.0,echalote,8.0,0.0096,22.56,5.352,0.9840000000000001,0.032,0.16,0.0,0.304
Tourte de Noël végétarienne de Coralie,51.0,epinard,25.0,0.0325,29.25,7.025,0.0,0.175,0.845,0.0075,0.0
Tourte de Noël végétarienne de Coralie,51.0,gingembre,0.5,0.013000000000000001,7.05,1.675,0.2915,0.0212,0.0449,0.00034,0.01695
Tourte de Noël végétarienne de Coralie,51.0,huile d'olive,3.0,0.45599999999999996,111.0,27.0,0.0,2.9970000000000003,0.0,0.0,0.0
Tourte de Noël végétarienne de Coralie,51.0,madere,12.0,0.132,,,0.43200000000000005,0.264,0.072,0.132,0.22799999999999998
Tourte de Noël végétarienne de Coralie,51.0,marron,40.0,0.0,548.0,129.6,31.8,0.0,0.37599999999999995,0.032,22.64
Tourte de Noël végétarienne de Coralie,51.0,miel,3.0,0.0,,,2.451,0.0,0.016800000000000002,0.0003,2.3939999999999997
Tourte de Noël végétarienne de Coralie,51.0,oeuf,5.5,0.16445,31.625,7.59,0.03905,0.52085,0.6875,0.011000000000000001,0.02035
Tourte de Noël végétarienne de Coralie,51.0,pate feuilletee,40.0,6.36,888.0,212.4,21.64,12.4,3.1519999999999997,0.628,0.12
Tourte de Noël végétarienne de Coralie,51.0,sucre en poudre,0.5,0.0655,12.1,2.91,0.01555,0.21,0.2395,0.00625,0.0015
Tourte de Noël végétarienne de Coralie,51.0,thym,0.5,0.0023499999999999997,2.23,0.535,0.0525,0.0084,0.0278,0.000115,
Tourte de Noël végétarienne de Coralie,51.0,tomate,12.5,0.0,10.5375,2.5125,0.37875,0.0,0.0625,0.0,0.325
Tourte de Noël végétarienne de Coralie,51.0,vinaigre balsamique,3.0,0.0,15.93,3.75,0.774,0.0,0.0207,0.00204,0.5730000000000001
Wok végétarien,2.0,ail,7.5,0.015,109.5,25.8,4.71,0.05775,1.2525,0.00825,0.18225000000000002
Wok végétarien,2.0,epice,7.5,0.363,108.0,25.95,2.8275,0.78,0.93,0.0036,0.1605
Wok végétarien,2.0,huile,11.25,1.51875,416.25,101.25,0.0,11.23875,0.023624999999999997,0.0011025,0.0
Wok végétarien,2.0,huile d'olive,15.0,2.28,555.0,135.0,0.0,14.985,0.0,0.0,0.0
Wok végétarien,2.0,legume,125.0,0.575,365.0,87.25,4.5,3.75,8.0,0.8625,3.2375
Wok végétarien,2.0,nouilles de riz,100.0,0.076,615.0,145.0,31.8,0.41,3.06,0.0,0.0
Wok végétarien,2.0,oeuf,41.25,1.233375,237.1875,56.925,0.292875,3.9063750000000006,5.15625,0.0825,0.15262499999999998
Wok végétarien,2.0,oignon,25.0,0.0,42.25,10.05,1.6825,0.0,0.39,0.0,1.25
Wok végétarien,2.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
Wok végétarien,2.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Wok végétarien quinoa,4.0,ail,7.5,0.015,109.5,25.8,4.71,0.05775,1.2525,0.00825,0.18225000000000002
Wok végétarien quinoa,4.0,carotte,93.75,0.0178125,73.875,17.718749999999996,2.4375,0.09375,0.5156250000000001,0.0478125,1.21875
Wok végétarien quinoa,4.0,courgette,50.0,0.05,32.45,7.75,0.7,0.18,0.465,0.049,0.695
Wok végétarien quinoa,4.0,eau,1.875,0.0,0.0,0.0,0.0,0.0,0.0,3.5625e-05,0.0
Wok végétarien quinoa,4.0,huile,3.75,0.50625,138.75,33.75,0.0,3.74625,0.007875,0.0003675,0.0
Wok végétarien quinoa,4.0,huile d'olive,11.25,1.71,416.25,101.25,0.0,11.23875,0.0,0.0,0.0
Wok végétarien quinoa,4.0,lait de coco,100.0,16.5,775.0,188.0,3.4,18.4,1.77,0.075,2.1
Wok végétarien quinoa,4.0,oignon,75.0,0.0,126.75,30.15,5.0475,0.0,1.17,0.0,3.75
Wok végétarien quinoa,4.0,poivron,225.0,0.4275,337.5,80.55,11.9925,1.35,2.25,0.0,11.025
Wok végétarien quinoa,4.0,quinoa,50.0,0.07,315.5,74.5,13.95,0.55,2.5,0.0075,0.435
Wok végétarien quinoa,4.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
Wrap froid végétarien,3.0,buche de chevre,125.0,20.25,1475.0,356.25,0.0,29.125,23.0,1.975,0.0
Wrap froid végétarien,3.0,concombre,50.0,0.0,30.8,7.35,1.115,0.0,0.28,0.0,0.9
Wrap froid végétarien,3.0,poivre,2.5,0.0725,34.5,8.25,0.9875,0.1875,0.3325,0.0009,0.016
Wrap froid végétarien,3.0,poivron rouge,150.0,0.0,226.5,53.55,9.795,0.0,1.41,0.0,9.15
Wrap froid végétarien,3.0,sel,2.5,,0.0,0.0,0.0,0.0,0.0,2.0125,0.0
Wrap froid végétarien,3.0,tomate,125.0,0.0,105.375,25.125,3.7875,0.0,0.625,0.0,3.25
kebab d'halloumi (végétarien),2.0,chutney,2.0,,,,,,,,
kebab d'halloumi (végétarien),2.0,citron,55.0,0.0,93.5,22.11,1.727,0.0,0.6214999999999999,0.00825,1.155
kebab d'halloumi (végétarien),2.0,concombre,2.0,0.0,1.232,0.294,0.0446,0.0,0.011200000000000002,0.0,0.036000000000000004
kebab d'halloumi (végétarien),2.0,houmou,2.0,0.0496,,,0.142,0.478,0.16399999999999998,0.023799999999999998,0.0276
kebab d'halloumi (végétarien),2.0,pain pita,2.0,0.0034000000000000002,22.0,5.18,1.06,0.0184,0.16519999999999999,0.0276,0.0436
kebab d'halloumi (végétarien),2.0,poivron,2.0,0.0038,3.0,0.716,0.1066,0.012,0.02,0.0,0.098
kebab d'halloumi (végétarien),2.0,salade,2.0,0.0,1.186,0.28600000000000003,0.0206,0.0,0.0226,0.00046,0.012
kebab d'halloumi (végétarien),2.0,tomate,2.0,0.0,1.686,0.402,0.060599999999999994,0.0,0.01,0.0,0.052000000000000005
lasagnes végétariennes aux courgette et champignons,7.0,ail,1.6666666666666667,0.0033333333333333335,24.333333333333336,5.733333333333333,1.0466666666666666,0.012833333333333334,0.2783333333333333,0.0018333333333333335,0.04050000000000001
lasagnes végétariennes aux courgette et champignons,7.0,basilic frais,2.0,0.0026,2.9,0.696,0.051,0.009399999999999999,0.067,0.0005600000000000001,0.0074
lasagnes végétariennes aux courgette et champignons,7.0,champignon de Pari,41.666666666666664,0.075,67.08333333333333,15.999999999999998,1.8875,0.24999999999999997,1.85,0.011666666666666665,0.0
lasagnes végétariennes aux courgette et champignons,7.0,courgette,33.333333333333336,0.03333333333333334,21.633333333333336,5.166666666666668,0.4666666666666666,0.12,0.31000000000000005,0.03266666666666667,0.4633333333333334
lasagnes végétariennes aux courgette et champignons,7.0,farine,10.0,0.013000000000000001,151.0,35.6,7.59,0.08199999999999999,0.9939999999999999,0.0098,0.040999999999999995
lasagnes végétariennes aux courgette et champignons,7.0,fromage rape,2.0,0.35200000000000004,26.4,6.4,0.0,0.53,0.40399999999999997,0.0332,0.00042
lasagnes végétariennes aux courgette et champignons,7.0,huile d'olive,2.5,0.38,92.5,22.5,0.0,2.4975,0.0,0.0,0.0
lasagnes végétariennes aux courgette et champignons,7.0,lait,166.66666666666666,1.7666666666666666,331.66666666666663,78.83333333333331,8.033333333333333,2.65,5.533333333333332,0.15333333333333332,7.7
lasagnes végétariennes aux courgette et champignons,7.0,lasagne,41.666666666666664,2.1791666666666667,312.0833333333333,74.58333333333333,5.833333333333332,4.249999999999999,2.916666666666666,0.35416666666666663,0.9583333333333331
lasagnes végétariennes aux courgette et champignons,7.0,maizena,3.3333333333333335,0.0003,51.33333333333334,12.066666666666668,2.9733333333333336,0.008333333333333333,0.014333333333333333,0.0006333333333333334,0.0
lasagnes végétariennes aux courgette et champignons,7.0,marjolaine,2.0,0.0106,22.8,5.52,0.406,0.1408,0.254,0.0038,0.0818
lasagnes végétariennes aux courgette et champignons,7.0,muscade,2.0,0.518,42.0,10.14,0.57,0.726,0.1252,0.0008,0.059800000000000006
lasagnes végétariennes aux courgette et champignons,7.0,oignon,16.666666666666668,0.0,28.16666666666667,6.700000000000001,1.1216666666666668,0.0,0.26,0.0,0.8333333333333335
lasagnes végétariennes aux courgette et champignons,7.0,olives verte,2.0,0.0466,12.74,3.1,0.0,0.314,0.0262,0.063,0.0
lasagnes végétariennes aux courgette et champignons,7.0,persil,2.0,0.002,3.6,0.86,0.0696,0.0126,0.0742,0.0118,0.019
lasagnes végétariennes aux courgette et champignons,7.0,poivre,2.0,0.057999999999999996,27.6,6.6,0.79,0.15,0.266,0.0007199999999999999,0.0128
lasagnes végétariennes aux courgette et champignons,7.0,romarin,2.0,0.1474,27.0,6.56,0.43,0.304,0.09759999999999999,0.0026,
lasagnes végétariennes aux courgette et champignons,7.0,sel,2.0,,0.0,0.0,0.0,0.0,0.0,1.61,0.0
lasagnes végétariennes aux courgette et champignons,7.0,thym,2.0,0.009399999999999999,8.92,2.14,0.21,0.0336,0.1112,0.00046,
lasagnes végétariennes aux courgette et champignons,7.0,tomates concassee,41.666666666666664,0.0,35.12499999999999,8.375,1.2625,0.0,0.20833333333333331,0.0,1.0833333333333333
lasagnes végétariennes à la crème de chèvre au pesto,26.0,Parmesan,2.0,0.41200000000000003,33.8,8.12,0.0,0.62,0.61,0.031400000000000004,0.0
lasagnes végétariennes à la crème de chèvre au pesto,26.0,ail,2.0,0.004,29.2,6.88,1.256,0.0154,0.33399999999999996,0.0022,0.048600000000000004
lasagnes végétariennes à la crème de chèvre au pesto,26.0,aubergine,200.0,0.068,,,4.78,0.28,2.24,0.0126,4.78
lasagnes végétariennes à la crème de chèvre au pesto,26.0,basilic,2.0,0.0026,2.9,0.696,0.051,0.009399999999999999,0.067,0.0005600000000000001,0.0074
lasagnes végétariennes à la crème de chèvre au pesto,26.0,coulis de tomate,100.0,0.08,,,8.53,0.2,2.05,0.88,5.5
lasagnes végétariennes à la crème de chèvre au pesto,26.0,creme liquide,2.0,0.0576,6.36,1.524,0.1056,0.086,0.0638,0.0022,0.0888
lasagnes végétariennes à la crème de chèvre au pesto,26.0,fromage de chevre,100.0,24.6,1830.0,440.0,0.0,35.6,29.9,1.06,
lasagnes végétariennes à la crème de chèvre au pesto,26.0,huile d'olive,2.0,0.304,74.0,18.0,0.0,1.9980000000000002,0.0,0.0,0.0
lasagnes végétariennes à la crème de chèvre au pesto,26.0,lasagne,1.5,0.07845,11.235,2.685,0.21,0.153,0.105,0.01275,0.034499999999999996
lasagnes végétariennes à la crème de chèvre au pesto,26.0,pesto,100.0,4.39,1530.0,370.0,6.6,35.4,3.94,2.64,3.2
lasagnes végétariennes à la crème de chèvre au pesto,26.0,pignon,2.0,0.1106,,,0.12619999999999998,1.3,0.324,0.00046,0.1042
lasagnes végétariennes à la crème de chèvre au pesto,26.0,tomate,125.0,0.0,105.375,25.125,3.7875,0.0,0.625,0.0,3.25
